0,1,2,3,4,5,6
5.767813615,1.948361481,0.918609162,-1.674646061,-1.776999149,-1.588920939,1
-0.358343684,0.313265468,0.915290264,-0.155286255,-0.327031757,-0.280174551,1
-0.386539868,-0.642295597,-0.591697862,1.374121675,1.769345839,1.721997103,1
-0.089430487,0.087615275,0.010002924,-0.449254873,-0.394638923,-0.520101284,0
0.925616708,0.784777939,-0.033219934,1.60907625,3.041820617,3.10557197,1
0.444800005,-0.175026121,-0.167411474,-0.1512733,-0.104848583,0.031328618,1
-0.026926631,-0.294308284,0.068971253,-0.842367083,-0.910659344,-0.613646724,0
-0.787519161,0.03492499,0.960828633,-0.653679517,-0.712757617,-0.737035366,0
-0.338766859,-0.14649005,-0.335749072,-0.160243435,-0.204989714,-0.5360859,0
-0.158616855,0.353072476,0.780527565,-0.013731238,-0.160791132,-0.058909661,1
-0.777648876,-0.738379378,-0.78752952,-0.665561011,-0.835355118,-0.754358595,0
-0.79215903,-0.792304759,-0.020399726,2.013833898,2.363447776,2.332719695,1
-0.469754879,-0.792304759,-0.791395187,-0.584751115,-0.591588436,-0.727586331,1
-0.198773654,0.154037434,0.328925875,1.696495719,1.225076415,0.560395804,1
-0.511400967,-0.491028965,-0.541952982,0.817737281,0.745874919,0.835598932,1
-0.224215038,-0.792304759,-0.630590716,-0.025534046,0.145821648,0.130071027,1
-0.79215903,-0.792304759,-0.791395187,1.848122466,1.710308596,1.723414458,0
-0.755770211,-0.656004328,-0.555560464,-0.62000217,-0.328301375,-0.36639699,0
-0.729909819,-0.352869331,-0.765255392,-0.994308571,-0.933591821,-0.957197868,0
-0.218196148,-0.364981153,-0.479156343,4.823374442,5.527574225,5.667520172,1
0.329823775,0.02312175,-0.333912101,-0.442566615,0.051869906,-0.307261783,0
0.741346079,0.523872314,0.504441555,1.435889707,1.334342926,1.176787816,1
-0.593527948,-0.70598681,-0.708237494,-0.820492544,-0.743625208,-0.754988531,0
-0.789203138,-0.792304759,0.098378234,0.148675408,0.084324519,-0.189385078,1
-0.255312636,-0.477968255,0.121147418,1.588381993,1.55168568,1.029697847,1
-0.79215903,-0.763980067,-0.649384941,-0.583098722,-0.453834868,-0.410020032,0
-0.230627471,0.201327543,0.337107345,0.284879818,-0.267280353,-0.65136412,1
-0.022651676,-0.267677704,-0.418852737,0.418644982,0.35880009,0.529765184,1
1.859084796,1.52460199,1.705110825,-0.062752236,0.050124181,1.021429942,1
0.939506454,1.637311369,1.374455955,-1.109503982,-0.858763703,-0.00969594,0
-0.580062611,-0.791904182,-0.44663886,-1.142473161,-1.252900783,-1.296575688,0
-0.201698217,-0.22522461,-0.207029855,4.149984872,3.82541306,3.612512667,1
0.097324862,0.281635868,0.315727466,0.220593854,0.318807119,0.371493857,1
-0.062283751,-0.293174247,-0.067257936,-0.135536222,-0.397654266,-0.419154099,0
0.69759338,0.455135794,0.457359512,-0.774225535,-0.821071914,-0.716011264,0
-0.79215903,-0.3088579,-0.791395187,-0.221696724,-0.434076436,-0.264741128,1
-0.786542866,-0.627884843,-0.653738101,-0.837252532,-0.742831697,-0.803808542,1
0.190000333,0.187209941,0.157037828,-0.274573307,-0.228080893,-0.535534706,0
2.12993484,1.498218275,0.952801531,0.252146696,-0.184517121,-0.809084253,1
2.076613649,1.478931934,0.352389713,-0.728588008,-0.967950862,-0.989403327,1
0.732857901,0.962366569,0.867822303,-1.636428567,-1.481432047,-1.241062611,1
-0.011400982,0.279167216,0.26185326,0.11688651,0.121381499,0.054557494,1
0.142929528,0.912222082,0.230593871,1.342568834,0.207080723,-0.130643581,1
-0.142111207,-0.165753248,-0.11891697,-1.18055689,-1.137841639,-1.090980447,0
0.01637851,-0.096438137,-0.098841496,-0.325246698,-0.310606072,-0.363483538,0
-0.66352455,-0.792304759,-0.540548239,0.080297803,0.00386247,-0.190172498,0
-0.571767346,-0.612648633,-0.533578553,0.863768234,0.910131766,0.803393473,1
-0.781037202,-0.7434594,-0.779643973,-0.004288991,-0.088740303,0.007312322,0
-0.516918283,-0.516270928,-0.5404479,-0.521252005,-0.358137401,-0.468131594,0
0.047861934,-0.041510637,-0.250522857,0.697978117,0.70881794,0.420550094,0
-0.757424634,-0.703541302,-0.758853778,-0.791064208,-0.864476984,-0.732153365,0
1.315069749,2.137213334,2.455413342,-1.160177374,-1.402636372,-1.17050982,1
0.057816252,0.086072368,-0.18676914,-0.393781673,-0.022958213,-0.410492484,1
-0.148415608,-0.411669528,-0.346840367,0.137659453,-0.257361462,-0.470808821,1
-0.34251709,-0.250505146,-0.27637167,1.271830668,1.484237217,1.435376392,1
-0.790105663,-0.366624349,-0.78847695,1.529682692,1.647779903,1.606088947,1
-0.791226488,-0.768003969,-0.659032901,-1.090147376,-0.753306046,-0.950977254,0
-0.118328875,-0.131763,-0.05248498,-0.493948175,-0.420507392,-0.464824432,0
-0.474091566,-0.71297618,-0.77134364,0.025375401,0.164548515,0.133693157,0
-0.704020876,-0.792304759,-0.791395187,1.432899662,1.549939955,1.327736142,0
-0.151996076,-0.333513559,-0.140821698,-1.536136168,-1.594769271,-1.323820404,1
-0.486461157,-0.418512322,-0.384922793,0.230980326,0.259531822,-0.091666314,1
-0.79215903,-0.792304759,-0.584766767,-1.030189109,-1.185293617,-1.139957942,0
0.636709994,0.616292462,1.310625055,1.333205272,2.151659601,1.80207767,0
-0.064907369,0.121636381,0.210989218,-0.576489149,-0.356391676,-0.148124295,0
-0.413269912,-0.591927388,-0.236830473,-0.189829141,-0.361787553,-0.548920839,0
0.422885073,1.323638314,1.469083142,3.160752146,2.872882053,4.472689768,1
-0.162945826,-0.348109462,-0.791395187,-0.305103238,0.000767776,0.123929155,0
0.509001497,0.354769674,0.392602408,0.114132521,-0.168488192,-0.057019854,0
-0.328133487,-0.44160193,-0.704455494,1.139796583,1.173260125,1.287656487,1
-0.79215903,-0.67287602,-0.791395187,-0.779812197,-0.780999592,-0.794989444,1
-0.007542719,-0.280314115,-0.249735583,-0.748101985,-0.790997835,-0.643804893,1
1.722810956,-0.79083136,1.511688532,-1.271595886,-1.30170173,-1.173659498,1
0.414859886,0.81771901,0.565416659,-0.035605776,-0.248791539,-0.310175235,0
0.358297754,0.586437205,0.665060786,1.112178011,1.028920413,0.591813843,1
-0.597216447,-0.454307771,-0.320651945,-0.341928001,-0.36012118,-0.401673385,0
4.511486101,5.250028815,4.981326335,3.957205666,3.481981354,2.659656287,1
2.534743767,-0.734142554,2.265387131,0.608276772,0.552496207,0.459212393,1
0.597124218,0.450969944,0.52512678,0.008694098,-0.06890252,0.310705069,1
-0.583859141,-0.70641111,-0.570109587,-0.88816198,-0.960729909,-0.838140034,0
0.734555537,0.693669263,0.694159032,-0.103275212,-0.529853254,-0.791761023,1
-0.381655308,-0.788923401,-0.79104184,-0.30352953,-0.322429391,-0.266473451,1
0.183286956,-0.243685496,0.023278517,-1.10202887,-1.012308146,-0.821761708,1
-0.095657724,0.03276492,0.06974309,0.461921946,0.858870934,0.785912759,1
-0.198063733,-0.167759027,-0.237401632,0.715210217,0.90830669,0.716304872,1
-0.682067361,0.537835625,0.290719955,1.045374115,1.129061543,1.140802744,1
2.524635119,2.65408728,2.772561069,1.059773541,1.435039514,1.485220049,1
0.320949771,0.027210454,0.181427869,-0.299280519,-0.061364162,0.00400516,1
-0.754470748,-0.625871349,-0.734497697,-0.794054253,-0.609045685,-0.516242928,0
-0.360704941,-0.615078712,-0.622432401,-0.696720425,-0.703235481,-0.444666492,0
-0.097123863,-0.296406638,-0.108690133,-1.425583195,-1.580422586,-1.366970994,0
1.309050859,-0.792304759,1.02080035,1.395051989,1.223410041,0.862607422,1
-0.587647955,-0.357505767,-0.112209709,-0.675711426,-0.716011013,-0.669553511,0
2.098605747,1.588401207,1.280909339,-0.81459114,-0.8795537,-1.08664964,1
0.010745446,0.119707747,0.088575907,0.76926708,0.700565422,1.125605547,1
-0.035800635,-0.048168282,0.081397825,-1.173396519,-1.178072664,-1.135154683,0
-0.790368874,-0.38368119,-0.789561612,0.406842173,0.02623949,-0.142061164,1
-0.137651055,-0.453952903,-0.521352659,1.166785672,1.671109136,1.56104855,1
0.114609879,0.465164692,1.076835699,-0.062830921,0.259928578,0.064636464,1
-0.223080709,-0.223234259,-0.109824733,1.453593919,0.984404427,0.790873502,0
-0.713782281,-0.756759261,-0.746938162,-0.860779464,-0.827896112,-0.865542234,0
-0.765614183,-0.750238935,-0.65364548,0.410776442,0.869503985,0.87182023,0
0.573280154,0.83152803,0.735143564,0.250179561,-0.150713538,0.159126808,0
-0.066442958,-0.392475761,-0.087634426,-1.043880367,-0.847178437,-1.227204027,1
-0.599315342,-0.697014804,-0.631763908,-0.589236182,-0.590001413,-0.986332391,0
-0.591328738,-0.518384711,-0.640887018,-0.319738721,-0.199355783,-0.477344403,0
-0.302375725,-0.303928311,-0.274063878,-0.785634916,-0.592461299,-0.677742675,0
-0.790739267,-0.023998639,-0.791395187,0.270795133,-0.075726717,-0.075602955,1
-0.688364046,-0.792304759,-0.574864102,0.1018576,-0.087311983,0.226687404,1
-0.613320836,0.702849561,-0.01569924,-0.044969338,-0.037955577,0.198891495,1
1.155492002,1.364679648,1.226572031,0.449410969,0.330471735,-0.265843515,1
-0.526795435,-0.792304759,-0.519484814,-0.626847799,-0.640548085,-0.335923854,0
-0.536055266,-0.477975969,-0.365325857,-1.434632015,-1.365341339,-1.421854136,0
-0.078256959,0.477430805,0.403794041,2.291435955,2.055803431,2.34539715,0
0.286456902,-0.792304759,-0.791395187,0.548790617,0.345310397,0.416612996,1
3.393438723,3.088261395,2.075438104,-0.84685215,-0.724263531,-0.866250912,1
-0.79215903,-0.12094722,-0.791395187,1.255700163,1.38012853,1.734123364,1
-0.680184529,-0.792304759,-0.641465896,-0.710490368,-0.758701923,-0.639552827,1
0.778616897,-0.367874104,-0.340241162,0.540843393,0.348167038,0.134874286,1
0.143006693,0.06123156,0.265172158,0.008300671,0.934809968,0.597404522,1
0.163146825,-0.502755061,-0.130780101,1.271909353,1.324582736,1.343248306,1
-0.266154354,-0.032168334,-0.173825438,-0.63518845,-0.869476106,-0.796564283,0
0.097479193,0.01995879,0.011855333,0.999421847,0.972977864,1.258285738,0
-0.3428952,-0.294933162,-0.197752377,-0.854956745,-0.947319568,-0.953890706,0
-0.285399369,-0.403538407,-0.355361444,-0.750462547,-0.649356061,-0.702231422,1
-0.387087742,-0.383843195,-0.381125356,0.679329679,0.255961021,-0.878849624,0
1.035037039,0.65825954,0.576222374,1.368298956,1.274750224,1.228048828,1
-0.677638076,-0.741407333,-0.373098253,0.455863171,-0.131669266,-0.084815764,0
-0.79215903,-0.752495437,-0.630729647,-0.610087811,-0.706409526,-0.619709855,0
0.612325773,0.232802852,-0.094928284,-1.28143156,-1.348439548,-0.721838169,0
0.575054955,0.497488599,0.47619233,0.257969415,0.373638752,0.379840504,1
0.169474376,0.040788038,-0.489498956,0.025847513,0.40990222,0.098810472,1
-0.79215903,-0.792304759,-0.32583097,-1.003593447,-1.060394933,-0.997041296,0
-0.720349816,-0.557991142,-0.523112447,-0.646204405,-0.749259138,-0.550889387,0
-0.700401826,-0.792304759,-0.791395187,1.511034254,1.552955298,0.829693285,0
0.445108666,0.506360316,0.550983312,0.355067186,0.202637059,-0.036310721,1
-0.367518633,-0.183164957,-0.26578207,-0.441465019,-0.447169373,-0.633962148,0
-0.684035075,-0.733272354,-0.698018376,-0.163076109,-0.12913003,-0.157100877,0
-0.555940752,-0.643421919,-0.61189683,-0.505908354,-0.609997899,-0.586795718,0
-0.588913466,-0.418527751,-0.570163616,-0.761557187,-0.630867247,-0.603174045,0
2.274619693,1.980531098,0.068662518,3.826194491,-1.299797303,-0.975466001,1
-0.79215903,-0.792304759,-0.791395187,-0.761950614,-0.722200402,-0.595378591,0
0.429907111,0.511066184,0.827763975,-0.702385773,-0.714582693,-0.759476822,0
1.596800095,1.509404353,2.19021023,0.268985369,0.3699886,-1.218542412,1
1.051704734,1.289154336,1.006830104,-0.761085074,-1.124510649,-1.061845924,0
-0.79215903,-0.11361841,-0.791395187,-1.184727215,-1.062061307,-1.108618645,0
-0.589006064,-0.777752829,-0.588432992,1.132085415,1.438054857,1.156314909,0
-0.79215903,-0.158571014,-0.791395187,0.278348931,0.290716818,0.231254438,0
-0.79215903,-0.792304759,-0.504125262,0.517631202,0.685250653,0.702761256,1
0.037367459,-0.337671694,-0.245058253,-0.345783585,-0.532789246,-0.44057191,0
2.850195329,2.376286821,1.466921999,-0.734174671,-0.466610401,-2.334237152,1
-0.679821852,-0.724234775,-0.672424269,-0.721821065,-0.664829532,-0.61427666,0
-0.330556476,0.106824471,-0.575736277,-0.750855974,-0.504857647,-1.067357861,1
-0.046217945,0.819261917,0.019342149,-0.102094931,0.694376034,0.830480705,1
-0.672012729,-0.603213755,-0.693881331,-1.044903277,-0.92930686,-0.938614767,0
-0.503013104,-0.546635344,-0.616126495,-0.520622522,-0.882489692,-0.016782716,1
0.098945333,-0.101552875,-0.035674375,-1.287962447,-1.192117814,-1.489965926,0
0.126879155,0.194693042,0.178803624,-0.40031256,-0.53866123,-0.349782438,1
-0.595040387,-0.304715194,-0.062580605,-0.0473299,0.070914178,0.079439951,1
0.304822233,0.211125004,0.224959463,-0.321155058,-0.209750782,-0.267024645,0
-0.261493573,-0.45524123,-0.441166538,-0.907833327,-0.980567693,-1.05483789,0
0.31153561,-0.047242538,-0.28043925,-1.112257971,-1.013419062,-1.048538534,0
-0.02335388,-0.417501718,-0.791395187,-0.434776761,-0.310288668,-0.452698171,1
-0.414859517,-0.575966012,-0.628614814,-0.94261227,-0.930814532,-1.003340653,0
-0.436774449,-0.525860097,-0.522147651,-0.56555188,-0.586430612,-0.649001862,0
-0.687739007,-0.707089989,-0.579796139,-1.462486643,-1.428346139,-1.546108939,0
-0.695787344,-0.65614319,-0.497526058,-0.433753851,-0.382656901,-0.408602677,0
-0.698542143,-0.715722555,-0.71855618,-0.675160628,-0.726723416,-0.656876057,0
-0.79215903,-0.528213031,-0.791395187,0.071248984,-0.05144527,0.093849729,0
0.342710373,0.688809105,-0.313188284,-0.330833361,0.284527429,-0.493801471,1
-0.731284132,-0.692625233,-0.764514428,-0.731263311,-0.619043928,-0.786012861,0
-0.729696071,-0.623819282,-0.622362936,1.513630872,1.352355633,1.925151343,1
-0.661880931,-0.618719973,-0.50706596,-0.985495807,-0.953270903,-0.900818629,0
-0.745186996,-0.760469181,-0.781050259,-0.422895267,-0.486289482,-0.538290675,0
-0.79215903,-0.662415108,-0.791395187,0.28330611,0.092338984,0.018493679,0
-0.582261821,-0.550515756,-0.705744462,-0.883912969,-0.888520378,-0.847825294,0
0.863961669,0.376756103,0.247033994,1.117371247,1.293715145,0.641736242,1
-0.633206322,-0.660964775,-0.627186916,-0.412036683,-0.506127265,-0.419705293,0
0.07556426,-0.266929394,-0.10601186,0.96283314,0.937507907,0.54212767,1
0.13737363,0.598317592,1.048740841,-0.862510542,-1.039446234,-0.947670092,1
1.115057409,1.024391443,1.056382025,1.069215788,1.265069386,1.629869017,1
-0.580070327,-0.325883882,-0.131220048,-1.289772211,-1.194101593,-1.17736037,0
-0.707439297,-0.62019345,-0.688439881,1.619777464,1.031777053,1.503094472,0
-0.79215903,-0.233641169,-0.791395187,0.467744665,0.343485321,0.430944032,0
-0.087547655,-0.001410476,0.041030762,-0.122238391,-0.295846761,-0.02339704,0
1.149087286,1.557697352,1.240156358,2.287501685,2.239898061,2.617686825,1
-0.1343098,-0.224908314,3.850353925,-0.652577921,-0.401145716,-0.773571632,0
-0.457524186,-0.469705986,-0.541559345,-0.53226796,-0.380593772,-0.287733778,1
0.530144777,-0.02132941,0.851150629,0.560436055,0.482587858,1.008752487,1
-0.019657664,-0.154243159,0.136584154,-1.28450029,-1.177358504,-1.111847065,0
0.255282139,0.097412736,0.158813052,0.062593591,0.323171431,0.383226408,0
0.346028479,0.306245239,0.123926031,0.818130708,0.490284918,0.391494313,1
-0.29514534,-0.40430986,-0.30639612,-1.359015355,-1.114750459,-1.273504296,0
0.032274552,-0.102239469,-0.16274958,0.148596722,0.272228003,-0.056074951,1
0.099871316,-0.042544385,0.049057865,0.230822955,0.290478764,-0.256866933,1
1.111662137,1.299723251,1.643826985,-1.148059824,-0.744021964,-0.613095531,0
-0.789344273,-0.31742875,-0.791395187,0.0603904,0.193114923,0.034557038,1
-0.628931367,-0.784148951,-0.791395187,-0.451536749,-0.409318882,-0.559393518,0
-0.20642073,-0.261274639,-0.113807411,0.308721491,0.17121401,0.118732186,0
-0.260482708,-0.792304759,-0.791395187,0.19950617,0.226839155,0.21361624,0
-0.447539002,-0.660077604,-0.481031906,-0.583570834,-0.669749303,-0.577504168,0
-0.79215903,-0.792304759,-0.791395187,0.979357072,1.214046607,1.288128939,0
-0.627334046,-0.792304759,-0.791395187,-0.57475807,-0.682286782,-0.671679544,0
-0.79215903,-0.792304759,-0.385270119,0.66138941,0.77110858,0.540395347,1
0.14794527,-0.104661833,-0.102399664,-0.097137752,-0.048985385,0.093377277,0
0.06321782,0.000286722,-0.009292995,-0.175901827,0.36649715,-0.102532704,1
-0.3237505,-0.51657951,-0.227792264,1.073386114,0.698819697,0.140858675,1
1.062430705,2.026046863,1.315256075,-0.467981996,-0.384085222,-0.327262239,0
0.181820816,0.088541019,0.143839419,1.362869664,1.395919405,2.541228388,1
-0.41576235,-0.792304759,-0.791395187,1.063471755,1.118904598,1.196552047,1
1.228876159,0.060151525,-0.696613633,1.394658562,1.607945634,1.136944388,1
-0.380150585,-0.354365951,-0.4180809,1.454302088,1.563667701,1.44899875,0
-0.778244592,-0.642843329,-0.724324888,-1.114225106,-1.001040285,-1.022789915,0
-0.43564012,-0.363345671,-0.365997355,-0.151745412,-0.146745982,-0.231433282,0
1.380968877,1.532702253,0.848063282,-1.095419298,-0.999215209,-0.324821239,1
-0.283416222,-0.194243031,0.020577088,-0.165987468,0.054805898,-0.030483816,0
-0.605025571,-0.75329852,-0.748167698,-1.196608709,-1.11340149,-1.154525204,0
-0.153539381,-0.219268987,-0.089679794,0.250809044,0.017272811,0.130228511,1
0.427437823,0.712415587,0.210294564,-0.418174144,-0.023037564,0.314012231,1
0.00125412,0.32854025,0.353779019,0.808452405,1.257610379,1.762627951,1
-0.067338075,-0.208777218,-0.275175323,-1.376483511,-1.180453198,-1.22814893,1
-0.478682899,-0.792304759,-0.391776703,-1.064495939,-1.214494834,-1.194604858,0
0.159597223,0.166766419,0.003982598,0.455233688,0.784677624,0.372517502,1
-0.764643444,-0.792304759,-0.786698175,-1.128467161,-1.142523356,-1.093815157,0
1.616400069,-0.40240437,1.192456846,-0.236725634,-0.570322332,-0.179463592,1
0.584777777,0.476736496,0.552218251,-0.144585042,-0.692285024,-0.037806818,1
0.83240108,0.750216815,0.73884838,-0.729217491,-0.436139565,-0.642781247,1
-0.79215903,-0.792304759,-0.633238116,2.296157078,2.178480284,1.668688801,0
-0.516162063,-0.689215408,-0.568056501,-0.936868236,-0.860033321,-0.81097406,0
-0.637026002,-0.718083204,-0.686471698,-0.71576229,-0.631422705,-0.87625114,0
-0.478706049,-0.578897536,-0.336134991,-0.898155024,-0.798536192,-0.735224301,0
-0.639456707,-0.584614007,-0.618604091,-0.262849183,-0.594445077,-0.43490249,0
-0.111507467,2.1902122,3.021401241,-1.128860588,-1.195767967,-1.057436375,1
-0.042822674,0.168000745,0.311713915,1.525984478,1.333311361,0.992767871,1
0.182978295,-0.204811946,-0.297203544,-0.696799111,-0.805995199,-0.787823926,1
1.12153929,0.895172956,0.970939695,-1.068981006,-0.859001756,-0.684593225,0
-0.740973002,-0.689531704,-0.655845215,0.352391883,0.349039901,0.231096954,0
0.075332765,-0.789166023,-0.788572503,-0.938284573,-0.982789524,-0.883810367,1
-0.446096012,-0.034698702,0.434513144,1.240199141,1.271100072,1.236631701,1
0.9460655,1.352567826,0.760305442,-0.099262257,-0.33496687,-0.196629338,0
-0.156332763,-0.038309105,-0.302907418,0.251281156,0.116144324,0.020462228,1
-0.234586048,-0.398115087,-0.459883579,-0.026556956,-0.258789782,0.422361159,1
-0.542213053,-0.643074765,-0.748815269,-0.90846281,-0.851225345,-0.849872585,0
-0.258731057,-0.07666578,-0.108690133,-0.448704075,-0.521521385,-0.410492484,1
0.860026241,0.454827213,0.235842361,-0.175193659,0.045442464,-0.394271642,0
0.526363679,1.148672626,1.200561132,1.504975479,1.444482299,1.264742579,1
1.462301055,1.528150677,-0.168430299,1.413857797,2.640859339,2.464140016,1
-0.166310231,0.321134295,0.083713335,0.328628895,0.652161231,0.710320483,1
0.115304367,0.064317375,0.180347298,-0.87108725,-0.587858933,-0.263638741,0
-0.79215903,0.428289207,-0.791395187,0.19148026,-0.49319303,-0.466241787,1
-0.79215903,-0.272306426,-0.790836609,0.475062406,0.096782647,-0.005995069,1
2.016887742,0.210739277,0.099921907,0.689244039,0.584792118,1.110959543,1
0.661557206,0.103661511,0.691071684,1.324943306,0.57860273,-0.25836303,1
-0.428857294,-0.433077367,-0.429650733,-0.118854919,-0.125241824,-0.215448665,0
-0.79215903,-0.792304759,-0.019921187,0.893983424,0.791660523,1.040800463,1
0.023940705,0.047885412,-0.100060998,-0.383473887,-0.244823983,-0.09111512,0
-0.188240596,-0.789249417,-0.279103972,1.277102589,1.36759105,1.393091963,1
0.98673159,3.584537529,-0.169333348,-0.826472634,-1.158314232,-1.012553461,1
3.447994558,1.496212496,-0.791395187,1.013978644,1.657063986,1.963892385,1
-0.376485235,-0.475191022,-0.500698307,-1.20070035,-1.193546135,-1.052081922,0
-0.639433558,-0.269282328,-0.062256434,-0.04646436,0.169944392,0.24345944,1
-0.098119295,-0.388070761,-0.006514382,2.963251817,3.056659279,3.218802899,1
0.601445472,1.463117134,1.151935416,-0.553906442,-1.044524706,-1.251377807,1
1.034574048,0.626784231,0.206821299,-0.467352513,-0.441297389,-0.470257627,1
0.7930468,0.446572659,0.795964301,0.706712195,1.005749882,0.964893219,1
-0.176542344,0.065088828,0.362886693,1.153251785,0.860537307,-0.074658052,1
-0.402922052,-0.441077341,-0.491073503,0.503074405,0.189782176,0.145661934,0
-0.79215903,-0.355083403,-0.791395187,0.902009334,0.908386041,0.970090188,1
-0.006462405,0.045879632,0.008304883,-0.640696427,-0.661655487,-0.942945574,0
0.215850694,0.084760896,-0.094557802,0.797751192,0.902514057,0.734100553,1
-0.23393786,-0.40198007,-0.166369495,-0.313443889,-0.246649059,-0.277969776,0
-0.106337395,0.071029021,0.796195852,-0.912161024,-0.820913212,-0.303482169,1
0.599979332,0.048271139,0.618210294,-1.365624928,-1.291306731,-1.302953786,0
0.273724635,0.372358817,0.305616405,0.794918518,0.745002057,0.586695616,1
-0.622711847,-0.792304759,-0.725441736,1.950256103,1.89678376,2.229488994,0
-0.28990582,-0.321347735,-0.791395187,-0.74613485,-0.544850618,-0.510258539,1
0.213921562,0.30539664,0.18374338,-0.945366258,-1.207988041,-0.8859364,1
-0.43726059,-0.792304759,-0.446963032,-0.153004379,-0.117862169,0.012430549,1
-0.214399618,-0.408946297,-0.45969062,0.481593294,0.352451999,0.455905231,0
-0.545569742,-0.349328358,-0.496599854,-0.383395201,-0.147380791,-0.207495728,0
-0.313881064,-0.160970235,-0.258017392,0.915071109,0.962741567,0.821740348,1
-0.227795506,-0.204757944,-0.276464291,0.536987808,0.334201239,0.317870587,0
-0.318719326,0.401982638,-0.349719318,0.294086009,-0.331396069,0.105739764,0
1.287830414,1.140726654,1.761454908,-0.3387019,-0.083344426,-0.562543197,0
-0.347170155,-0.792304759,-0.791395187,0.575937077,1.176989628,-0.118832288,1
0.673749316,-0.168221899,-0.200723949,-1.769005581,-1.84287646,-1.644874971,1
-0.79215903,-0.705871092,-0.791395187,-0.07770246,0.1249523,0.035738167,1
0.94135842,0.603100604,0.635808172,0.494182956,-0.036924013,-0.118832288,0
-0.79215903,0.607652181,-0.786720095,0.526758708,0.111938714,0.484173593,1
1.040747268,1.045606418,1.162895498,0.132151476,0.067422728,-0.031586203,1
2.39484316,5.193326972,6.404130225,-1.337534243,-1.141253738,-1.517683094,1
0.671280028,0.523640878,0.573752496,0.951817186,0.952663973,1.064108081,1
-0.169497156,-0.256075041,-0.204714345,-0.46585749,-0.570957141,-0.4788405,0
1.936790207,1.956847471,2.253114927,0.378436747,0.200891334,0.391494313,1
-0.69415144,-0.73714428,-0.702147702,-0.257655948,0.056710325,-0.102690188,0
-0.437754448,-0.422955895,-0.365951045,-0.656984303,-0.751163566,-0.717349877,0
1.220310816,7.685122264,2.585699388,-1.078501939,-0.745212231,-0.286158939,0
-0.264603332,0.209504952,0.439607267,0.725360633,0.816021321,1.142141357,1
0.42211342,0.231028509,1.008528145,0.957403848,0.358482686,-0.275765002,1
0.295253741,0.845799923,0.959979613,-0.540529926,-0.374483735,-0.165762492,1
-0.770440869,-0.724713076,-0.688601967,-0.64935182,-0.86487374,-0.814438706,0
-0.753586434,-0.758474202,-0.754540754,-0.81167978,-0.815596686,-0.730184816,0
